#SATVeg,,,
Polígono:,"-42,88771","-4,84377",
Município:,UNIÃO | PIAUÍ | BRA,,
Data,NDVI,Média - Desvio Padrão,Média + Desvio Padrão
14/09/2021,"0,7043","0,6617","0,7469"
30/09/2021,"0,4676","0,4378","0,4973"
16/10/2021,"0,4961","0,448","0,5441"
01/11/2021,"0,6147","0,581","0,6483"
17/11/2021,"0,6692","0,611","0,7274"
03/12/2021,"0,6447","0,5985","0,6909"
19/12/2021,"0,6526","0,5731","0,7321"
01/01/2022,"0,6927","0,6427","0,7427"
17/01/2022,"0,6698","0,5193","0,8204"
02/02/2022,"0,7516","0,6973","0,8058"
18/02/2022,"0,7207","0,6596","0,7819"
06/03/2022,"0,5936","0,4991","0,688"
22/03/2022,"0,4826","0,3977","0,5674"
07/04/2022,"0,5797","0,4735","0,6858"
23/04/2022,"0,7017","0,6213","0,782"
09/05/2022,"0,7339","0,7093","0,7585"
25/05/2022,"0,7424","0,7149","0,7699"
10/06/2022,"0,7519","0,7264","0,7774"
26/06/2022,"0,723","0,6993","0,7467"
12/07/2022,"0,6325","0,5621","0,7029"
28/07/2022,"0,6026","0,5287","0,6765"
13/08/2022,"0,5453","0,4462","0,6444"
29/08/2022,"0,3469","0,254","0,4398"
14/09/2022,"0,3874","0,3074","0,4673"
30/09/2022,"0,4082","0,3379","0,4785"
16/10/2022,"0,5129","0,4836","0,5421"
01/11/2022,"0,6566","0,6011","0,7121"
17/11/2022,"0,5662","0,5003","0,6321"
03/12/2022,"0,6006","0,5264","0,6747"
19/12/2022,"0,5983","0,5049","0,6917"
01/01/2023,"0,5542","0,4414","0,6669"
17/01/2023,"0,726","0,6775","0,7745"
02/02/2023,"0,5135","0,3461","0,6808"
18/02/2023,"0,7183","0,6882","0,7484"
06/03/2023,"0,7628","0,6965","0,8292"
22/03/2023,"0,5913","0,4156","0,767"
07/04/2023,"0,7288","0,6745","0,7831"
23/04/2023,"0,7396","0,7188","0,7603"
09/05/2023,"0,7636","0,7337","0,7935"
25/05/2023,"0,7478","0,714","0,7816"
10/06/2023,"0,7319","0,7058","0,7581"
26/06/2023,"0,6868","0,6369","0,7367"
12/07/2023,"0,6596","0,6092","0,71"
28/07/2023,"0,5566","0,4755","0,6377"
13/08/2023,"0,5028","0,4048","0,6007"
